location_index,location,i,j,x,y,pointwise,weighted,local,full
0,"(0,0)",0,0,0.0,0.0,1.637701952398536,0.6295360264771038,0.5094704144797184,0.980462796141914
1,"(0,1)",0,1,11.11111111111111,0.0,1.6739688917242663,0.6054127590293668,0.6491885044123069,0.1696787037168009
2,"(0,2)",0,2,22.22222222222222,0.0,1.5870310514328922,0.49900218790841866,1.6197430473484677,0.7197538334762432
3,"(0,3)",0,3,33.33333333333333,0.0,1.3767574405892353,0.5273746493094402,1.6916461404690588,2.5298242289230894
