location_index,location,i,j,x,y,pointwise,weighted,local,full
0,"(0,0)",0,0,0.0,0.0,28.112898004299968,19.410798872528307,18.232906636960788,2.0602847470205
1,"(0,1)",0,1,11.11111111111111,0.0,30.211830137446285,9.315062113521018,18.342475326350304,7.450654537108417
2,"(0,2)",0,2,22.22222222222222,0.0,24.390790944319843,10.025426102280083,4.316799017681466,11.83064131652911
3,"(0,3)",0,3,33.33333333333333,0.0,23.528950768854333,10.484062272599106,25.000491207361677,27.59345871604045
